10.75	 0	0.32607504872	1.02094215068e+25
10.7499466783	 1	0.855147408497	1.84149855668e+26
10.7498068518	 2	2.2426258289	3.32138247756e+27
10.7494403761	 3	5.88042393961	5.98789728369e+28
10.7484833639	 4	15.402470344	1.07601809508e+30
10.7460449852	 5	40.0430441772	1.8907307602e+31
10.7406889731	 6	99.4915926567	2.90006398671e+32
10.7338331284	 7	209.533638641	2.70900430548e+33
10.7289975663	 8	354.18714421	1.30841890996e+34
10.7264417783	 9	354.18714421	1.30841890996e+34
10.7238863412	10	354.18714421	1.30841890996e+34
10.721331255	11	354.18714421	1.30841890996e+34
10.7187765198	12	354.18714421	1.30841890996e+34
10.7162221354	13	354.18714421	1.30841890996e+34
10.713668102	14	354.18714421	1.30841890996e+34
10.7111144195	15	354.18714421	1.30841890996e+34
10.708561088	16	354.18714421	1.30841890996e+34
10.7060081075	17	354.18714421	1.30841890996e+34
10.7034554779	18	354.18714421	1.30841890996e+34
10.7009031994	19	354.18714421	1.30841890996e+34
10.6983512718	20	354.18714421	1.30841890996e+34
10.6957996952	21	354.18714421	1.30841890996e+34
10.6932484696	22	354.18714421	1.30841890996e+34
10.690697595	23	354.18714421	1.30841890996e+34
10.6881470715	24	354.18714421	1.30841890996e+34
10.685596899	25	354.18714421	1.30841890996e+34
10.6830470775	26	354.18714421	1.30841890996e+34
10.6804976071	27	354.18714421	1.30841890996e+34
10.6779484878	28	354.18714421	1.30841890996e+34
10.6753997195	29	354.18714421	1.30841890996e+34
10.6728513023	30	354.18714421	1.30841890996e+34
10.6703032362	31	354.18714421	1.30841890996e+34
10.6677555212	32	354.18714421	1.30841890996e+34
10.6652081572	33	354.18714421	1.30841890996e+34
10.6626611444	34	354.18714421	1.30841890996e+34
10.6601144827	35	354.18714421	1.30841890996e+34
10.6575681722	36	354.18714421	1.30841890996e+34
10.6550222128	37	354.18714421	1.30841890996e+34
10.6524766045	38	354.18714421	1.30841890996e+34
10.6499313474	39	354.18714421	1.30841890996e+34
10.6473864414	40	354.18714421	1.30841890996e+34
10.6448418866	41	354.18714421	1.30841890996e+34
10.642297683	42	354.18714421	1.30841890996e+34
10.6397538306	43	354.18714421	1.30841890996e+34
10.6372103293	44	354.18714421	1.30841890996e+34
10.6346671793	45	354.18714421	1.30841890996e+34
10.6321243805	46	354.18714421	1.30841890996e+34
10.6295819329	47	354.18714421	1.30841890996e+34
10.6270398366	48	354.18714421	1.30841890996e+34
10.6244980914	49	354.18714421	1.30841890996e+34
10.6219566975	50	354.18714421	1.30841890996e+34
10.6194156549	51	354.18714421	1.30841890996e+34
10.6168749636	52	354.18714421	1.30841890996e+34
10.6143346235	53	354.18714421	1.30841890996e+34
10.6117946347	54	354.18714421	1.30841890996e+34
10.6092549971	55	354.18714421	1.30841890996e+34
10.6067157109	56	354.18714421	1.30841890996e+34
10.604176776	57	354.18714421	1.30841890996e+34
10.6016381923	58	354.18714421	1.30841890996e+34
10.59909996	59	354.18714421	1.30841890996e+34
10.5965620791	60	354.18714421	1.30841890996e+34
10.5940245494	61	354.18714421	1.30841890996e+34
10.5914873711	62	354.18714421	1.30841890996e+34
10.5889505442	63	354.18714421	1.30841890996e+34
10.5864140686	64	354.18714421	1.30841890996e+34
10.5838779444	65	354.18714421	1.30841890996e+34
10.5813421716	66	354.18714421	1.30841890996e+34
10.5788067501	67	354.18714421	1.30841890996e+34
10.57627168	68	354.18714421	1.30841890996e+34
10.5737369614	69	354.18714421	1.30841890996e+34
10.5712025941	70	354.18714421	1.30841890996e+34
10.5686685783	71	354.18714421	1.30841890996e+34
10.5661349139	72	354.18714421	1.30841890996e+34
10.5636016009	73	354.18714421	1.30841890996e+34
10.5610686393	74	354.18714421	1.30841890996e+34
10.5585360292	75	354.18714421	1.30841890996e+34
10.5560037706	76	354.18714421	1.30841890996e+34
10.5534718634	77	354.18714421	1.30841890996e+34
10.5509403077	78	354.18714421	1.30841890996e+34
10.5484091034	79	354.18714421	1.30841890996e+34
10.5458782507	80	354.18714421	1.30841890996e+34
10.5433477494	81	354.18714421	1.30841890996e+34
10.5408175997	82	354.18714421	1.30841890996e+34
10.5382878014	83	354.18714421	1.30841890996e+34
10.5357583547	84	354.18714421	1.30841890996e+34
10.5332292595	85	354.18714421	1.30841890996e+34
10.5307005158	86	354.18714421	1.30841890996e+34
10.5281721237	87	354.18714421	1.30841890996e+34
10.5256440831	88	354.18714421	1.30841890996e+34
10.523116394	89	354.18714421	1.30841890996e+34
10.5205890566	90	354.18714421	1.30841890996e+34
10.5180620707	91	354.18714421	1.30841890996e+34
10.5155354363	92	354.18714421	1.30841890996e+34
10.5130091536	93	354.18714421	1.30841890996e+34
10.5104832225	94	354.18714421	1.30841890996e+34
10.5079576429	95	354.18714421	1.30841890996e+34
10.505432415	96	354.18714421	1.30841890996e+34
10.5029075386	97	354.18714421	1.30841890996e+34
10.5003830139	98	354.18714421	1.30841890996e+34
10.4978588409	99	354.18714421	1.30841890996e+34
10.4953350194	100	354.18714421	1.30841890996e+34
10.4928115497	101	354.18714421	1.30841890996e+34
10.4902884315	102	354.18714421	1.30841890996e+34
10.4877656651	103	354.18714421	1.30841890996e+34
10.4852432503	104	354.18714421	1.30841890996e+34
10.4827211871	105	354.18714421	1.30841890996e+34
10.4801994757	106	354.18714421	1.30841890996e+34
10.4776781159	107	354.18714421	1.30841890996e+34
10.4751571079	108	354.18714421	1.30841890996e+34
10.4726364515	109	354.18714421	1.30841890996e+34
10.4701161469	110	354.18714421	1.30841890996e+34
10.4675961939	111	354.18714421	1.30841890996e+34
10.4650765927	112	354.18714421	1.30841890996e+34
10.4625573433	113	354.18714421	1.30841890996e+34
10.4600384455	114	354.18714421	1.30841890996e+34
10.4575198995	115	354.18714421	1.30841890996e+34
10.4550017053	116	354.18714421	1.30841890996e+34
10.4524838629	117	354.18714421	1.30841890996e+34
10.4499663722	118	354.18714421	1.30841890996e+34
10.4474492332	119	354.18714421	1.30841890996e+34
10.4449324461	120	354.18714421	1.30841890996e+34
10.4424160108	121	354.18714421	1.30841890996e+34
10.4398999272	122	354.18714421	1.30841890996e+34
10.4373841955	123	354.18714421	1.30841890996e+34
10.4348688156	124	354.18714421	1.30841890996e+34
10.4323537874	125	354.18714421	1.30841890996e+34
10.4298391112	126	354.18714421	1.30841890996e+34
10.4273247867	127	354.18714421	1.30841890996e+34
10.4248108141	128	354.18714421	1.30841890996e+34
10.4222971933	129	354.18714421	1.30841890996e+34
10.4197839244	130	354.18714421	1.30841890996e+34
10.4172710074	131	354.18714421	1.30841890996e+34
10.4147584422	132	354.18714421	1.30841890996e+34
10.4122462289	133	354.18714421	1.30841890996e+34
10.4097343675	134	354.18714421	1.30841890996e+34
10.4072228579	135	354.18714421	1.30841890996e+34
10.4047117003	136	354.18714421	1.30841890996e+34
10.4022008945	137	354.18714421	1.30841890996e+34
10.3996904407	138	354.18714421	1.30841890996e+34
10.3971803388	139	354.18714421	1.30841890996e+34
10.3946705888	140	354.18714421	1.30841890996e+34
10.3921611907	141	354.18714421	1.30841890996e+34
10.3896521446	142	354.18714421	1.30841890996e+34
10.3871434504	143	354.18714421	1.30841890996e+34
10.3846351082	144	354.18714421	1.30841890996e+34
10.3821271179	145	354.18714421	1.30841890996e+34
10.3796194796	146	354.18714421	1.30841890996e+34
10.3771121933	147	354.18714421	1.30841890996e+34
